web-scraper-order,web-scraper-start-url,topLevelCategory,topLevelCategory-href,rank,image-src,title,pages,pages-href,url,ratings,price,reviewCount
1615398387-14666,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Industrial & Scientific,https://www.amazon.com/Best-Sellers-Industrial-Scientific/zgbs/industrial/ref=zg_bs_nav_0,#99,"https://images-na.ssl-images-amazon.com/images/I/61y2o%2BdTntL._AC_UL200_SR200,200_.jpg","PS Direct Products 50 Pack Disposable 3-Ply Face Mask with Elastic Ear loops - Built-In Filter,…",2,https://www.amazon.com/Best-Sellers-Industrial-Scientific/zgbs/industrial/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/PS-Direct-Products-Disposable-Elastic/dp/B08DXCKXF8/ref=zg_bs_industrial_99?_encoding=UTF8&psc=1&refRID=V98CPCQDZJMMRMV6KP0A,4.4 out of 5 stars,$6.95 ,"2,410"
1615398499-15475,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Beauty & Personal Care,https://www.amazon.com/Best-Sellers-Beauty/zgbs/beauty/ref=zg_bs_nav_0,#92,"https://images-na.ssl-images-amazon.com/images/I/61KnNDSjC1L._AC_UL200_SR200,200_.jpg",Tinkle Eyebrow Razor - 12 Pieces,2,https://www.amazon.com/Best-Sellers-Beauty/zgbs/beauty/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/Tinkle-Eyebrow-Razor-12-Pieces/dp/B008N1NFLO/ref=zg_bs_beauty_92?_encoding=UTF8&psc=1&refRID=YMAXZHS9CXJV98P7NY00,4.8 out of 5 stars,$6.95 ,"18,812"
1615398512-15547,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Automotive,https://www.amazon.com/Best-Sellers-Automotive/zgbs/automotive/ref=zg_bs_nav_0,#62,"https://images-na.ssl-images-amazon.com/images/I/717BkHjN2DL._AC_UL200_SR200,200_.jpg",Sea Foam SF-16 Motor Treatment - 16 oz.,2,https://www.amazon.com/Best-Sellers-Automotive/zgbs/automotive/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/Sea-Foam-Extreme-SF-16-Seafoam/dp/B0002JN2EU/ref=zg_bs_automotive_62?_encoding=UTF8&psc=1&refRID=GW9JYTTYF32GE4PTC8M5,4.8 out of 5 stars,$6.97 ,"12,755"
1615398512-15536,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Automotive,https://www.amazon.com/Best-Sellers-Automotive/zgbs/automotive/ref=zg_bs_nav_0,#52,"https://images-na.ssl-images-amazon.com/images/I/51jIhVPvXOL._AC_UL200_SR200,200_.jpg","Bling Car Decor Blue Crystal Rhinestone Car Bling Ring Emblem Sticker, Bling Car Accessories for…",2,https://www.amazon.com/Best-Sellers-Automotive/zgbs/automotive/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/Bling-Car-Decor-Rhinestone-Accessories/dp/B0101SLTAU/ref=zg_bs_automotive_52?_encoding=UTF8&psc=1&refRID=GW9JYTTYF32GE4PTC8M5,4.5 out of 5 stars,$6.98 ,"23,083"
1615398408-14780,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Handmade Products,https://www.amazon.com/Best-Sellers-Handmade/zgbs/handmade/ref=zg_bs_nav_0,#60,"https://images-na.ssl-images-amazon.com/images/I/61yX1A5Q%2BoL._AC_UL200_SR200,200_.jpg",Faux Gold and Silver Clip-On Tiny Nose Rings - No Piercing Needed - Set of 2,2,https://www.amazon.com/Best-Sellers-Handmade/zgbs/handmade/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/Faux-Gold-Silver-Clip-Rings/dp/B07C1F4T2G/ref=zg_bs_handmade_60?_encoding=UTF8&psc=1&refRID=YJAYKYBVFBK0SAB82Z1Y,4.2 out of 5 stars,$6.99 ,780
1615398451-15090,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Computers & Accessories,https://www.amazon.com/Best-Sellers-Computers-Accessories/zgbs/pc/ref=zg_bs_nav_0,#64,"https://images-na.ssl-images-amazon.com/images/I/A1P4sNL4rYL._AC_UL200_SR200,200_.jpg","70 VSCO Stickers, Aesthetic Stickers, Cute Stickers, Laptop Stickers, Vinyl stickers, Stickers for Water…",2,https://www.amazon.com/Best-Sellers-Computers-Accessories/zgbs/pc/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/Stickers-Waterproof-Aesthetic-Bottle-Cellphone/dp/B07ZPHHTFR/ref=zg_bs_pc_64?_encoding=UTF8&psc=1&refRID=X1J7Z8KRA848A5MWM7DM,4.7 out of 5 stars,$6.99 ,"4,245"
1615398451-15076,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Computers & Accessories,https://www.amazon.com/Best-Sellers-Computers-Accessories/zgbs/pc/ref=zg_bs_nav_0,#51,"https://images-na.ssl-images-amazon.com/images/I/815WX3RhMrL._AC_UL200_SR200,200_.jpg",CHNLML Cool Sticker 55-905pcs Random Music Film Vinyl Skateboard Guitar Travel Case Sticker…,2,https://www.amazon.com/Best-Sellers-Computers-Accessories/zgbs/pc/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/CHNLML-Sticker-105-905pcs-Skateboard-Stickers/dp/B07W62FZC7/ref=zg_bs_pc_51?_encoding=UTF8&psc=1&refRID=X1J7Z8KRA848A5MWM7DM,4.6 out of 5 stars,$6.99 ,"5,272"
1615398499-15463,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Beauty & Personal Care,https://www.amazon.com/Best-Sellers-Beauty/zgbs/beauty/ref=zg_bs_nav_0,#80,"https://images-na.ssl-images-amazon.com/images/I/41vZrT1%2BRqL._AC_UL200_SR200,200_.jpg",Empty Spray Bottle -5.4oz/160ml Hair Spray Bottle Mist Sprayer Fine Mist Spray Bottle Ultra…,2,https://www.amazon.com/Best-Sellers-Beauty/zgbs/beauty/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/Sprayer-Continuous-Styling-Cleaning-Misting/dp/B07W5S412S/ref=zg_bs_beauty_80?_encoding=UTF8&psc=1&refRID=YMAXZHS9CXJV98P7NY00,4.7 out of 5 stars,$6.99 ,"15,357"
1615398458-15170,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Collectible Currencies,https://www.amazon.com/Best-Sellers-Collectible-Coins/zgbs/coins/ref=zg_bs_nav_0,#93,"https://images-na.ssl-images-amazon.com/images/I/81RuGKRwi8L._AC_UL200_SR200,200_.jpg","1943 P Lincoln, Wheat Ears Reverse Cent Seller Choice Uncirculated",2,https://www.amazon.com/Best-Sellers-Collectible-Coins/zgbs/coins/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/Lincoln-Reverse-Seller-Choice-Uncirculated/dp/B00LG6VIV2/ref=zg_bs_coins_93?_encoding=UTF8&psc=1&refRID=1P9A464YMVA3DJ65ATVV,4.1 out of 5 stars,$7.08 ,24
1615398470-15236,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Cell Phones & Accessories,https://www.amazon.com/Best-Sellers/zgbs/wireless/ref=zg_bs_nav_0,#57,"https://images-na.ssl-images-amazon.com/images/I/81lzHRPCPJL._AC_UL200_SR200,200_.jpg","Maxboost Screen Protector for Apple iPhone Xs & iPhone X & iPhone 11 Pro (3 Packs, Clear)…",2,https://www.amazon.com/Best-Sellers/zgbs/wireless/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/Maxboost-Protector-Tempered-Advanced-Accurate/dp/B073DLZWX7/ref=zg_bs_wireless_57?_encoding=UTF8&psc=1&refRID=1THV2TZPVXAPF0V3PCGK,4.6 out of 5 stars,$7.21 ,"47,099"
1615398443-15073,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Digital Educational Resources,https://www.amazon.com/Best-Sellers/zgbs/digital-educational-resources/ref=zg_bs_nav_0,#98,"https://images-na.ssl-images-amazon.com/images/I/81%2BdsKD6PeL._AC_UL200_SR200,200_.png","Spectrum | Word Problems Workbook | Grade 2, Printable",2,https://www.amazon.com/Best-Sellers/zgbs/digital-educational-resources/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/Word-Problems-Grade-2/dp/B082DK4D73/ref=zg_bs_digital-educational-resources_98?_encoding=UTF8&psc=1&refRID=T197TC3K645VXQHRRRQD,4.5 out of 5 stars,$7.49 ,2
1615398443-15046,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Digital Educational Resources,https://www.amazon.com/Best-Sellers/zgbs/digital-educational-resources/ref=zg_bs_nav_0,#71,"https://images-na.ssl-images-amazon.com/images/I/91usf9h3cfL._AC_UL200_SR200,200_.png","Mark Twain | Interactive Notebook Life Science Workbook | Grades 5–8, Printable",2,https://www.amazon.com/Best-Sellers/zgbs/digital-educational-resources/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/Dellosa-Interactive-Notebook-Sciences-Printable/dp/B082XHY9Q1/ref=zg_bs_digital-educational-resources_71?_encoding=UTF8&psc=1&refRID=T197TC3K645VXQHRRRQD,5.0 out of 5 stars,$7.49 ,3
1615398443-15039,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Digital Educational Resources,https://www.amazon.com/Best-Sellers/zgbs/digital-educational-resources/ref=zg_bs_nav_0,#64,"https://images-na.ssl-images-amazon.com/images/I/81QmELxoEzL._AC_UL200_SR200,200_.png","Spectrum | Critical Thinking for Math Workbook | Grade 4, Printable",2,https://www.amazon.com/Best-Sellers/zgbs/digital-educational-resources/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/Spectrum-Critical-Thinking-Math-Grade/dp/B082FMDD2Z/ref=zg_bs_digital-educational-resources_64?_encoding=UTF8&psc=1&refRID=T197TC3K645VXQHRRRQD,4.6 out of 5 stars,$7.49 ,380
1615398443-15031,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Digital Educational Resources,https://www.amazon.com/Best-Sellers/zgbs/digital-educational-resources/ref=zg_bs_nav_0,#56,"https://images-na.ssl-images-amazon.com/images/I/81xoXvz13PL._AC_UL200_SR200,200_.png","Spectrum | Critical Thinking for Math Workbook | Grade 7, Printable",2,https://www.amazon.com/Best-Sellers/zgbs/digital-educational-resources/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/Spectrum-Critical-Thinking-Math-Grade/dp/B082FNQ8Q7/ref=zg_bs_digital-educational-resources_56?_encoding=UTF8&psc=1&refRID=T197TC3K645VXQHRRRQD,4.6 out of 5 stars,$7.49 ,384
1615398443-15034,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Digital Educational Resources,https://www.amazon.com/Best-Sellers/zgbs/digital-educational-resources/ref=zg_bs_nav_0,#59,"https://images-na.ssl-images-amazon.com/images/I/81fFjmvNahL._AC_UL200_SR200,200_.png","Carson Dellosa | Common Core Math 4 Today Workbook | Grade 4, Printable",2,https://www.amazon.com/Best-Sellers/zgbs/digital-educational-resources/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/Common-Core-Math-Today-Grade/dp/B0842VBFWT/ref=zg_bs_digital-educational-resources_59?_encoding=UTF8&psc=1&refRID=T197TC3K645VXQHRRRQD,4.6 out of 5 stars,$7.49 ,505
1615398443-15035,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Digital Educational Resources,https://www.amazon.com/Best-Sellers/zgbs/digital-educational-resources/ref=zg_bs_nav_0,#60,"https://images-na.ssl-images-amazon.com/images/I/81SRxTCIKHL._AC_UL200_SR200,200_.png","Carson Dellosa | Common Core Math 4 Today Workbook | Grade 5, Printable",2,https://www.amazon.com/Best-Sellers/zgbs/digital-educational-resources/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/Common-Core-Math-Today-Grade/dp/B0842VCX58/ref=zg_bs_digital-educational-resources_60?_encoding=UTF8&psc=1&refRID=T197TC3K645VXQHRRRQD,4.6 out of 5 stars,$7.49 ,559
1615398443-15027,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Digital Educational Resources,https://www.amazon.com/Best-Sellers/zgbs/digital-educational-resources/ref=zg_bs_nav_0,#53,"https://images-na.ssl-images-amazon.com/images/I/81qSHP3HoAL._AC_UL200_SR200,200_.png",Editable Sight Word Worksheets {4 Sets of Worksheets!} {880 Sight Word Practice Pages!},2,https://www.amazon.com/Best-Sellers/zgbs/digital-educational-resources/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/Editable-Sight-Worksheets-Practice-Pages/dp/B081W6DZ25/ref=zg_bs_digital-educational-resources_53?_encoding=UTF8&psc=1&refRID=T197TC3K645VXQHRRRQD,4.5 out of 5 stars,$7.50 ,220
1615398538-15783,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Appliances,https://www.amazon.com/Best-Sellers-Appliances/zgbs/appliances/ref=zg_bs_nav_0,#94,"https://images-na.ssl-images-amazon.com/images/I/71tn249lzKL._AC_UL200_SR200,200_.jpg","Broan-NuTone Broan Light Lens, White",2,https://www.amazon.com/Best-Sellers-Appliances/zgbs/appliances/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/Broan-NuTone-S99110437-Broan-Light-Lens/dp/B001UGVIRC/ref=zg_bs_appliances_94?_encoding=UTF8&psc=1&refRID=JTJENKE809R85JVRQ8W8,4.8 out of 5 stars,$7.50 ,"1,031"
1615398345-14337,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Office Products,https://www.amazon.com/Best-Sellers-Office-Products/zgbs/office-products/ref=zg_bs_nav_0,#75,"https://images-na.ssl-images-amazon.com/images/I/81LmIItuBbL._AC_UL200_SR200,200_.jpg","AmazonBasics Dry Erase White Board Markers - Low Odor, Chisel Tip - 12 Pack, Assorted Colors",2,https://www.amazon.com/Best-Sellers-Office-Products/zgbs/office-products/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/AmazonBasics-Markers-Chisel-Assorted-37151AZB/dp/B00T3ROM9G/ref=zg_bs_office-products_75?_encoding=UTF8&psc=1&refRID=MY6ET4WAEYGAC9GRPZY8,4.7 out of 5 stars,$7.74 ,"8,938"
1615398435-15020,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Electronics,https://www.amazon.com/Best-Sellers-Electronics/zgbs/electronics/ref=zg_bs_nav_0,#96,"https://images-na.ssl-images-amazon.com/images/I/81ddatDvhsL._AC_UL200_SR200,200_.jpg",Fujifilm Instax Mini Macaron Film - 10 Exposures,2,https://www.amazon.com/Best-Sellers-Electronics/zgbs/electronics/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/Fujifilm-Instax-Mini-Macaron-Film/dp/B073VM7PD5/ref=zg_bs_electronics_96?_encoding=UTF8&psc=1&refRID=RP43F6J7MXWE8KYRCXKC,4.8 out of 5 stars,$7.98 ,"7,776"
1615398345-14352,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Office Products,https://www.amazon.com/Best-Sellers-Office-Products/zgbs/office-products/ref=zg_bs_nav_0,#90,"https://images-na.ssl-images-amazon.com/images/I/61XX5VvsQFL._AC_UL200_SR200,200_.jpg","Pendaflex Two-Tone Color File Folders, Letter Size, Assorted Colors (Bright Green, Yellow, Red, Blue),…",2,https://www.amazon.com/Best-Sellers-Office-Products/zgbs/office-products/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/Pendaflex-Two-Tone-Folders-Assorted-03086/dp/B075332F51/ref=zg_bs_office-products_90?_encoding=UTF8&psc=1&refRID=MY6ET4WAEYGAC9GRPZY8,4.8 out of 5 stars,$7.99 ,"12,123"
1615398435-15014,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Electronics,https://www.amazon.com/Best-Sellers-Electronics/zgbs/electronics/ref=zg_bs_nav_0,#90,"https://images-na.ssl-images-amazon.com/images/I/715-Yae9AIL._AC_UL200_SR200,200_.jpg","GE 6 Outlet Power Strip, 8 Ft Long Extension Cord, Grounded Outlets, UL Listed, White, 14832",2,https://www.amazon.com/Best-Sellers-Electronics/zgbs/electronics/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/GE-Power-Strip-Grounded-14832/dp/B00JBIL0IS/ref=zg_bs_electronics_90?_encoding=UTF8&psc=1&refRID=RP43F6J7MXWE8KYRCXKC,4.7 out of 5 stars,$7.99 ,"15,385"
1615398435-15007,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Electronics,https://www.amazon.com/Best-Sellers-Electronics/zgbs/electronics/ref=zg_bs_nav_0,#83,"https://images-na.ssl-images-amazon.com/images/I/71w%2B9S6uhzL._AC_UL200_SR200,200_.jpg",PASOW 50pcs Cable Ties Reusable Fastening Wire Organizer Cord Rope Holder 7 Inch (Black),2,https://www.amazon.com/Best-Sellers-Electronics/zgbs/electronics/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/Pasow-Reusable-Fastening-Organizer-Holder/dp/B0154MS9Q0/ref=zg_bs_electronics_83?_encoding=UTF8&psc=1&refRID=RP43F6J7MXWE8KYRCXKC,4.7 out of 5 stars,$7.99 ,"15,749"
1615398338-14308,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,"Patio, Lawn & Garden",https://www.amazon.com/Best-Sellers-Garden-Outdoor/zgbs/lawn-garden/ref=zg_bs_nav_0,#97,"https://images-na.ssl-images-amazon.com/images/I/61JgicKop9L._AC_UL200_SR200,200_.jpg","Weber 6415 Small, 10 pack, Silver",2,https://www.amazon.com/Best-Sellers-Garden-Outdoor/zgbs/lawn-garden/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/Weber-6415-2-Inch-5-inch-Aluminum/dp/B000WEKLTE/ref=zg_bs_lawn-garden_97?_encoding=UTF8&psc=1&refRID=RCHEAFPB4RCMXZK8WTZ0,4.8 out of 5 stars,$7.99 ,"16,852"
1615398408-14808,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Handmade Products,https://www.amazon.com/Best-Sellers-Handmade/zgbs/handmade/ref=zg_bs_nav_0,#88,"https://images-na.ssl-images-amazon.com/images/I/71bc5L6rOgL._AC_UL200_SR200,200_.jpg","Wedding Favor LABELS - 30 Personalized Sanitizer Stickers, Share Love Not Germs, fits PocketBac",2,https://www.amazon.com/Best-Sellers-Handmade/zgbs/handmade/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/Wedding-Favor-LABELS-Personalized-Sanitizer/dp/B08BJJZGBR/ref=zg_bs_handmade_88?_encoding=UTF8&psc=1&refRID=YJAYKYBVFBK0SAB82Z1Y,4.7 out of 5 stars,$8.00 ,409
1615398525-15647,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,"Arts, Crafts & Sewing",https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing/zgbs/arts-crafts/ref=zg_bs_nav_0,#60,"https://images-na.ssl-images-amazon.com/images/I/910UmbxQvsL._AC_UL200_SR200,200_.jpg",Amazon Basics Sketch and Drawing Art Pencil Kit - 17-Piece Set,2,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing/zgbs/arts-crafts/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/AmazonBasics-Sketch-Drawing-Pencil-Set/dp/B078J6ZRRG/ref=zg_bs_arts-crafts_60?_encoding=UTF8&psc=1&refRID=C196XMRPK62KMEZATB4M,4.7 out of 5 stars,$8.01 ,"12,728"
1615398443-15056,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Digital Educational Resources,https://www.amazon.com/Best-Sellers/zgbs/digital-educational-resources/ref=zg_bs_nav_0,#81,"https://images-na.ssl-images-amazon.com/images/I/81MNzB6oE%2BL._AC_UL200_SR200,200_.png","Carson Dellosa | The 100+ Series U.S. Government Workbook | Grades 5–8, Printable",2,https://www.amazon.com/Best-Sellers/zgbs/digital-educational-resources/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/U-S-Government-Grades-5-8/dp/B082WMDHN6/ref=zg_bs_digital-educational-resources_81?_encoding=UTF8&psc=1&refRID=T197TC3K645VXQHRRRQD,4.5 out of 5 stars,$8.24 ,2
1615398408-14776,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Handmade Products,https://www.amazon.com/Best-Sellers-Handmade/zgbs/handmade/ref=zg_bs_nav_0,#56,"https://images-na.ssl-images-amazon.com/images/I/61KoVS2xoQL._AC_UL200_SR200,200_.jpg",CLIP ON Fake Nose Ring - No piercing Needed - Gold Faux Clip On Nose Piercing rings - 14K Gold…,2,https://www.amazon.com/Best-Sellers-Handmade/zgbs/handmade/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/CLIP-Fake-Nose-Ring-piercing/dp/B0818TPLVJ/ref=zg_bs_handmade_56?_encoding=UTF8&psc=1&refRID=YJAYKYBVFBK0SAB82Z1Y,4.2 out of 5 stars,$8.49 ,332
1615398373-14517,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Kitchen & Dining,https://www.amazon.com/Best-Sellers-Kitchen-Dining/zgbs/kitchen/ref=zg_bs_nav_0,#52,"https://images-na.ssl-images-amazon.com/images/I/71SIxA50TxL._AC_UL200_SR200,200_.jpg","Crownful Digital Food Scales, 11lb Kitchen Scale Weight Grams and Ounces for Cooking and…",2,https://www.amazon.com/Best-Sellers-Kitchen-Dining/zgbs/kitchen/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/Crownful-Digital-Function-Batteries-Included/dp/B08CZ9R2D5/ref=zg_bs_kitchen_52?_encoding=UTF8&psc=1&refRID=N5N51N73JG9HM9H57RQP,4.6 out of 5 stars,$8.49 ,"1,783"
1615398458-15157,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Collectible Currencies,https://www.amazon.com/Best-Sellers-Collectible-Coins/zgbs/coins/ref=zg_bs_nav_0,#80,"https://images-na.ssl-images-amazon.com/images/I/71iBXbSbkwL._AC_UL200_SR200,200_.jpg",United States Army Green Beret Military Special Forces Challenge Coin Veteran Gift,2,https://www.amazon.com/Best-Sellers-Collectible-Coins/zgbs/coins/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/United-Military-Special-Challenge-Veteran/dp/B0799HZSWF/ref=zg_bs_coins_80?_encoding=UTF8&psc=1&refRID=1P9A464YMVA3DJ65ATVV,4.8 out of 5 stars,$8.50 ,79
1615398545-15836,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Amazon Launchpad,https://www.amazon.com/Best-Sellers-Amazon-Launchpad/zgbs/boost/ref=zg_bs_nav_0,#96,"https://images-na.ssl-images-amazon.com/images/I/61HsWMWTH0L._AC_UL200_SR200,200_.jpg",Puzzle Presto! Peel & Stick Puzzle Saver: The Original and Still the Best Way to Preserve Your…,2,https://www.amazon.com/Best-Sellers-Amazon-Launchpad/zgbs/boost/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/Puzzle-Presto-Peel-Stick-Saver/dp/B00E67F3WI/ref=zg_bs_boost_96?_encoding=UTF8&psc=1&refRID=9VMK1Z9D4VYF0D284K79,4.6 out of 5 stars,$8.67 ,"8,153"
1615398338-14275,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,"Patio, Lawn & Garden",https://www.amazon.com/Best-Sellers-Garden-Outdoor/zgbs/lawn-garden/ref=zg_bs_nav_0,#64,"https://images-na.ssl-images-amazon.com/images/I/61GM%2BlRn2ML._AC_UL200_SR200,200_.jpg","Garsum Sticky Trap,Fruit Fly and Gnat Trap Yellow Sticky Bug Traps for Indoor/Outdoor Use - Insect…",2,https://www.amazon.com/Best-Sellers-Garden-Outdoor/zgbs/lawn-garden/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/Garsum-Sticky-Yellow-Indoor-Outdoor/dp/B07ZSC4CK1/ref=zg_bs_lawn-garden_64?_encoding=UTF8&psc=1&refRID=RCHEAFPB4RCMXZK8WTZ0,4.5 out of 5 stars,$8.69 ,"14,222"
1615398458-15136,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Collectible Currencies,https://www.amazon.com/Best-Sellers-Collectible-Coins/zgbs/coins/ref=zg_bs_nav_0,#59,"https://images-na.ssl-images-amazon.com/images/I/71fZOQuMCbL._AC_UL200_SR200,200_.jpg",Patron Saint of Travelers Prayer Commemorative Coin St Christopher Challenge Coin for Travelers,2,https://www.amazon.com/Best-Sellers-Collectible-Coins/zgbs/coins/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/FunYan-Travelers-Commemorative-Christopher-Challenge/dp/B0799JZPSH/ref=zg_bs_coins_59?_encoding=UTF8&psc=1&refRID=1P9A464YMVA3DJ65ATVV,4.8 out of 5 stars,$8.80 ,166
1615398512-15567,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Automotive,https://www.amazon.com/Best-Sellers-Automotive/zgbs/automotive/ref=zg_bs_nav_0,#82,"https://images-na.ssl-images-amazon.com/images/I/813UZ-ILD9L._AC_UL200_SR200,200_.jpg",Camco (40055) RV Brass Inline Water Pressure Regulator- Helps Protect RV Plumbing and…,2,https://www.amazon.com/Best-Sellers-Automotive/zgbs/automotive/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/Camco-Pressure-Regulator-High-Pressure-40055/dp/B003BZD08U/ref=zg_bs_automotive_82?_encoding=UTF8&psc=1&refRID=GW9JYTTYF32GE4PTC8M5,4.7 out of 5 stars,$8.88 ,"11,386"
1615398408-14793,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Handmade Products,https://www.amazon.com/Best-Sellers-Handmade/zgbs/handmade/ref=zg_bs_nav_0,#73,"https://images-na.ssl-images-amazon.com/images/I/614ycLQHw9L._AC_UL200_SR200,200_.jpg",Faux Clip-On Nose Ring 24g - 925 Sterling Silver - No Piercing Needed - Fake Nose Hoop,2,https://www.amazon.com/Best-Sellers-Handmade/zgbs/handmade/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/Faux-Clip-Nose-Ring-24g/dp/B0822RPRVM/ref=zg_bs_handmade_73?_encoding=UTF8&psc=1&refRID=YJAYKYBVFBK0SAB82Z1Y,4.1 out of 5 stars,$8.95 ,420
1615398373-14558,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Kitchen & Dining,https://www.amazon.com/Best-Sellers-Kitchen-Dining/zgbs/kitchen/ref=zg_bs_nav_0,#92,"https://images-na.ssl-images-amazon.com/images/I/61GTn8%2BeRcL._AC_UL200_SR200,200_.jpg","Kitchen Timer, 2 Pack Digital Kitchen Timers [ 2020 Version ] Magnetic Countdown Timer with Loud…",2,https://www.amazon.com/Best-Sellers-Kitchen-Dining/zgbs/kitchen/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/Kitchen-Timer-Digital-Countdown-Stopwatch/dp/B07D3BFY6R/ref=zg_bs_kitchen_92?_encoding=UTF8&psc=1&refRID=N5N51N73JG9HM9H57RQP,4.4 out of 5 stars,$8.97 ,"15,781"
